y,x,idea,beta,alpha,z_last,abs_z,adf_pval,nobs,bucket_y,bucket_x,is_bahrain_pair,is_ksa_pair,ksa_cross
KSA 4 3/4 01/16/30,TAQAUH 4 3/8 06/22/26,Short Y / Long X,0.36,69.48,-0.27,0.27,0.072,122,IG,QUASI,False,True,True
PIFKSA 5 1/8 02/14/53,BHRAIN 7 1/2 02/12/36,Long Y / Short X,0.33,93.21,0.27,0.27,0.1071,121,IG,HY,True,True,True
KSA 3 5/8 03/04/28,TAQAUH 6 1/2 10/27/36,Long Y / Short X,0.62,9.71,0.27,0.27,0.1139,122,IG,QUASI,False,True,True
QATAR 4.4 04/16/50,KSA 4 1/2 04/17/30,Long Y / Short X,1.12,20.9,0.27,0.27,0.129,122,IG,IG,False,True,True
KSA 5 3/8 01/13/31,OMAN 6 3/4 01/17/48,Short Y / Long X,0.69,-37.45,-0.27,0.27,0.1575,122,IG,IG,False,True,True
DPWDU 6.85 07/02/37,KSA 4 1/2 04/17/30,Short Y / Long X,1.67,12.65,-0.27,0.27,0.1846,122,QUASI,IG,False,True,True
ARAMCO 6 3/8 06/02/55,PIFKSA 4 7/8 02/14/35,Short Y / Long X,1.14,52.45,-0.26,0.26,0.0,122,IG,IG,False,True,True
EGYPT 8 1/2 01/31/47,KSA 3 1/4 10/22/30,Short Y / Long X,2.94,245.7,-0.26,0.26,0.0058,97,HY,IG,False,True,True
PIFKSA 5 1/4 01/29/30,SWEHAN 3 5/8 01/31/49,Long Y / Short X,0.43,46.55,0.26,0.26,0.0066,122,IG,OTHER,False,True,True
KSA 5 5/8 01/13/35,UAE 2 10/19/31,Short Y / Long X,0.57,86.15,-0.26,0.26,0.013,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,QATAR 4 5/8 05/29/29,Short Y / Long X,0.55,81.78,-0.26,0.26,0.0311,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,QATAR 4 7/8 02/27/35,Long Y / Short X,0.71,31.29,0.26,0.26,0.0459,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/30,OMAN 6 08/01/29,Short Y / Long X,1.04,-12.6,-0.26,0.26,0.0532,122,IG,IG,False,True,True
KSA 3 1/4 10/22/30,TAQAUH 4 3/8 06/22/26,Short Y / Long X,0.42,65.2,-0.26,0.26,0.0574,97,IG,QUASI,False,True,True
KSA 4 3/4 01/16/30,SWEHAN 3 5/8 01/31/49,Long Y / Short X,0.4,31.12,0.26,0.26,0.0599,122,IG,OTHER,False,True,True
QPETRO 1 3/8 09/12/26,KSA 3 1/4 11/17/51,Short Y / Long X,1.0,-111.35,-0.26,0.26,0.0806,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,MOROC 5 1/2 12/11/42,Long Y / Short X,0.64,-39.38,0.26,0.26,0.0872,122,IG,HY,False,True,True
QPETRO 2 1/4 07/12/31,PIFKSA 5 5/8 07/29/34,Short Y / Long X,1.01,-45.81,-0.26,0.26,0.1093,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,TAQAUH 4 3/8 01/24/29,Long Y / Short X,0.65,54.15,0.25,0.25,0.0,122,IG,QUASI,False,True,True
KSA 5 5/8 01/13/35,ARAMCO 4 3/8 04/16/49,Long Y / Short X,0.59,14.96,0.25,0.25,0.0008,122,IG,IG,False,True,True
TAQAUH 4 3/8 01/24/29,PIFKSA 5 09/15/35,Long Y / Short X,1.46,-118.36,0.25,0.25,0.0177,122,QUASI,IG,False,True,True
PIFKSA 5 1/4 01/29/30,MOROC 5 1/2 12/11/42,Short Y / Long X,0.9,-66.13,-0.25,0.25,0.0242,122,IG,HY,False,True,True
ARAMCO 5 3/8 06/02/35,PIFKSA 5 09/15/35,Long Y / Short X,1.15,-20.77,0.25,0.25,0.0267,122,IG,IG,False,True,True
KSA 4 1/2 04/17/30,ADNOCM 5 1/8 09/11/54,Long Y / Short X,0.6,-4.26,0.25,0.25,0.0281,121,IG,IG,False,True,True
PIFKSA 5 3/8 10/13/2122,BHRAIN 5 1/2 08/01/33,Long Y / Short X,0.38,129.09,0.25,0.25,0.0773,121,IG,HY,True,True,True
EGYPT 5.8 09/30/27,KSA 5 04/17/49,Long Y / Short X,2.05,-123.67,0.25,0.25,0.0786,122,HY,IG,False,True,True
KSA 4 3/8 04/16/29,QATAR 5 3/4 01/20/42,Short Y / Long X,0.86,-4.98,-0.25,0.25,0.0897,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,JORDAN 7 3/8 10/10/47,Long Y / Short X,0.44,-36.86,0.25,0.25,0.0901,122,IG,HY,False,True,True
KUWIB 4.136 10/09/30,PIFKSA 5 09/15/35,Long Y / Short X,0.79,-25.18,0.25,0.25,0.1002,122,IG,IG,False,True,True
BHRAIN 7 3/4 04/18/35,PIFKSA 5 3/8 10/13/2122,Long Y / Short X,2.51,-299.5,0.25,0.25,0.1013,122,HY,IG,True,True,True
KSA 5 5/8 01/13/35,TAQAUH 3.4 04/29/51,Short Y / Long X,0.54,37.71,-0.25,0.25,0.1066,122,IG,QUASI,False,True,True
EGYPT 7.3 09/30/33,KSA 4 1/2 04/17/30,Long Y / Short X,2.87,132.36,0.25,0.25,0.1781,122,HY,IG,False,True,True
PIFKSA 5 01/29/29,QATAR 4 5/8 05/29/29,Long Y / Short X,0.74,62.76,0.24,0.24,0.0,122,IG,IG,False,True,True
QATAR 6.4 01/20/40,PIFKSA 5 09/15/35,Long Y / Short X,0.9,-20.36,0.24,0.24,0.0004,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,ARAMCO 4 1/4 04/16/39,Long Y / Short X,0.55,-1.39,0.24,0.24,0.0097,122,IG,IG,False,True,True
OMAN 6 1/2 03/08/47,KSA 4 3/4 01/16/30,Long Y / Short X,1.04,93.69,0.24,0.24,0.0471,122,IG,IG,False,True,True
OMAN 6 1/2 03/08/47,KSA 4 1/2 04/17/30,Long Y / Short X,0.89,108.65,0.24,0.24,0.071,122,IG,IG,False,True,True
EGYPT 8 7/8 05/29/50,PIFKSA 5 1/4 01/29/30,Short Y / Long X,2.99,198.72,-0.24,0.24,0.1752,122,HY,IG,False,True,True
JORDAN 5 3/4 11/12/32,PIFKSA 5 09/15/35,Short Y / Long X,0.66,162.55,-0.23,0.23,0.0,104,HY,IG,False,True,True
PIFKSA 4 7/8 02/14/35,ARAMCO 4 3/8 04/16/49,Short Y / Long X,0.76,4.3,-0.23,0.23,0.0011,122,IG,IG,False,True,True
UAE 2 10/19/31,PIFKSA 5 09/15/35,Long Y / Short X,1.38,-137.87,0.23,0.23,0.0213,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,JORDAN 7 1/2 01/13/29,Long Y / Short X,0.4,-3.61,0.23,0.23,0.0271,122,IG,HY,False,True,True
ARAMCO 5 3/8 06/02/35,KSA 3 1/4 10/22/30,Short Y / Long X,0.99,44.97,-0.23,0.23,0.037,97,IG,IG,False,True,True
PIFKSA 4 3/4 02/14/30,DPWDU 5 1/4 12/24/29,Short Y / Long X,0.61,27.48,-0.23,0.23,0.0393,121,IG,QUASI,False,True,True
UAE 3 1/4 10/19/61,PIFKSA 5 09/15/35,Short Y / Long X,1.63,-95.32,-0.23,0.23,0.0813,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,ARAMCO 4 1/4 04/16/39,Long Y / Short X,0.57,33.97,0.23,0.23,0.1224,122,IG,IG,False,True,True
DPWDU 5 5/8 09/25/48,KSA 3 5/8 03/04/28,Long Y / Short X,1.79,42.4,0.23,0.23,0.1642,122,QUASI,IG,False,True,True
EGYPT 8 1/2 01/31/47,KSA 4 3/4 01/16/30,Long Y / Short X,2.76,271.61,0.23,0.23,0.1686,122,HY,IG,False,True,True
KSA 4 3/4 01/16/30,QPETRO 3.3 07/12/51,Short Y / Long X,0.58,6.78,-0.22,0.22,0.0001,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,QATAR 4.4 04/16/50,Short Y / Long X,0.54,10.58,-0.22,0.22,0.0004,122,IG,IG,False,True,True
PIFKSA 4 3/4 02/14/30,QATAR 4.817 03/14/49,Long Y / Short X,0.84,7.59,0.22,0.22,0.0009,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,QATAR 4 5/8 05/29/29,Short Y / Long X,0.54,44.14,-0.22,0.22,0.0189,122,IG,IG,False,True,True
EGYPT 5.8 09/30/27,PIFKSA 5 1/4 10/13/32,Short Y / Long X,2.18,-41.74,-0.22,0.22,0.0198,122,HY,IG,False,True,True
OMAN 6 3/4 01/17/48,PIFKSA 4 7/8 02/14/35,Short Y / Long X,1.09,51.05,-0.22,0.22,0.0217,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,DPWDU 4.7 09/30/49,Long Y / Short X,0.42,4.19,0.22,0.22,0.035,122,IG,QUASI,False,True,True
KSA 4 3/8 04/16/29,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.66,33.43,-0.22,0.22,0.0372,122,IG,QUASI,False,True,True
UAE 4.857 07/02/34,PIFKSA 5 5/8 07/29/34,Long Y / Short X,1.02,-68.12,0.22,0.22,0.0501,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,DPWDU 5 1/4 12/24/29,Long Y / Short X,0.39,26.29,0.22,0.22,0.052,121,IG,QUASI,False,True,True
KSA 4 3/8 04/16/29,UAE 3 1/4 10/19/61,Long Y / Short X,0.63,7.33,0.22,0.22,0.0747,122,IG,IG,False,True,True
KSA 4 1/2 04/17/30,TAQAUH 4 3/8 01/24/29,Long Y / Short X,0.69,34.25,0.22,0.22,0.0855,122,IG,QUASI,False,True,True
QATAR 3 5/8 11/10/28,PIFKSA 5 09/15/35,Short Y / Long X,1.21,-103.24,-0.22,0.22,0.1001,105,IG,IG,False,True,True
PIFKSA 4 3/4 02/14/30,QATAR 4 1/2 04/23/28,Long Y / Short X,1.16,48.6,0.22,0.22,0.1262,122,IG,IG,False,True,True
JORDAN 7 3/8 10/10/47,KSA 4 3/8 04/16/29,Long Y / Short X,1.31,231.97,0.22,0.22,0.1362,122,HY,IG,False,True,True
BHRAIN 7 1/2 09/20/47,KSA 5 1/2 10/25/32,Short Y / Long X,2.34,97.13,-0.22,0.22,0.1454,122,HY,IG,True,True,True
PIFKSA 5 10/13/27,TAQAUH 4 3/8 06/22/26,Short Y / Long X,0.36,66.42,-0.21,0.21,0.0,122,IG,QUASI,False,True,True
PIFKSA 5 1/4 01/29/30,QPETRO 3 1/8 07/12/41,Short Y / Long X,0.71,14.61,-0.21,0.21,0.0,122,IG,IG,False,True,True
KSA 4 3/4 01/16/30,QPETRO 3 1/8 07/12/41,Short Y / Long X,0.66,0.17,-0.21,0.21,0.0149,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/30,TAQAUH 4.696 04/24/33,Long Y / Short X,0.61,47.59,0.21,0.21,0.0219,121,IG,QUASI,False,True,True
ARAMCO 6 3/8 06/02/55,PIFKSA 5 1/4 10/13/32,Short Y / Long X,0.95,87.93,-0.21,0.21,0.0304,122,IG,IG,False,True,True
KSA 4 1/2 10/26/46,BHRAIN 7 1/2 07/07/37,Long Y / Short X,0.32,67.8,0.21,0.21,0.0619,122,IG,HY,True,True,True
OMAN 6 1/2 03/08/47,PIFKSA 5 09/15/35,Long Y / Short X,1.16,32.05,0.21,0.21,0.0744,122,IG,IG,False,True,True
EGYPT 8.7002 03/01/49,KSA 4 3/4 01/16/30,Long Y / Short X,2.66,285.36,0.21,0.21,0.1434,122,HY,IG,False,True,True
KSA 4 3/4 01/16/30,QATAR 4 1/2 04/23/28,Short Y / Long X,0.93,41.58,-0.2,0.2,0.0006,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,MOROC 4 12/15/50,Short Y / Long X,0.64,-61.91,-0.2,0.2,0.0069,122,IG,HY,False,True,True
KSA 3 5/8 03/04/28,MOROC 3 12/15/32,Short Y / Long X,0.97,-73.1,-0.2,0.2,0.013,122,IG,HY,False,True,True
PIFKSA 5 5/8 07/29/34,TAQAUH 4 7/8 04/23/30,Short Y / Long X,0.65,76.34,-0.2,0.2,0.12,122,IG,QUASI,False,True,True
KSA 4 3/8 04/16/29,DPWDU 6.85 07/02/37,Long Y / Short X,0.46,11.88,0.2,0.2,0.1413,122,IG,QUASI,False,True,True
QATAR 4.4 04/16/50,PIFKSA 5 1/4 01/29/30,Long Y / Short X,1.27,-19.93,0.2,0.2,0.1522,122,IG,IG,False,True,True
PIFKSA 4 3/4 02/14/30,MOROC 3 12/15/32,Short Y / Long X,1.16,-71.62,-0.2,0.2,0.1962,122,IG,HY,False,True,True
PIFKSA 5 1/4 01/29/30,QATAR 5.103 04/23/48,Short Y / Long X,0.66,31.65,-0.19,0.19,0.0131,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.5,74.21,-0.19,0.19,0.0137,122,IG,QUASI,False,True,True
PIFKSA 5 01/29/29,DPWDU 5 1/4 12/24/29,Short Y / Long X,0.49,39.88,-0.19,0.19,0.0196,121,IG,QUASI,False,True,True
KSA 4 1/2 10/26/46,BHRAIN 7 1/2 02/12/36,Long Y / Short X,0.34,65.14,0.19,0.19,0.0272,122,IG,HY,True,True,True
EGYPT 7.6003 03/01/29,PIFKSA 5 1/4 01/29/30,Short Y / Long X,2.41,-12.78,-0.19,0.19,0.0303,122,HY,IG,False,True,True
PIFKSA 5 10/13/27,ARAMCO 2 1/4 11/24/30,Long Y / Short X,0.55,28.03,0.19,0.19,0.0551,122,IG,IG,False,True,True
OMAN 6 1/2 03/08/47,KSA 3 1/4 10/22/30,Long Y / Short X,0.9,106.63,0.19,0.19,0.0833,97,IG,IG,False,True,True
PIFKSA 5 1/8 02/14/53,BHRAIN 7 3/4 04/18/35,Long Y / Short X,0.33,92.36,0.19,0.19,0.084,121,IG,HY,True,True,True
EGYPT 7.6003 03/01/29,PIFKSA 5 01/29/29,Long Y / Short X,1.69,75.65,0.19,0.19,0.1914,122,HY,IG,False,True,True
KSA 4 3/4 01/16/30,ADNOCM 4 1/4 09/11/29,Short Y / Long X,0.69,37.85,-0.18,0.18,0.0021,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,TAQAUH 4 3/8 10/09/31,Short Y / Long X,0.5,27.16,-0.18,0.18,0.0059,122,IG,QUASI,False,True,True
KSA 4 1/2 10/26/46,BHRAIN 7 3/4 04/18/35,Short Y / Long X,0.34,64.62,-0.18,0.18,0.028,122,IG,HY,True,True,True
EGYPT 5.8 09/30/27,KSA 4 5/8 10/04/47,Long Y / Short X,2.08,-127.16,0.18,0.18,0.0771,122,HY,IG,False,True,True
ISRAEL 6 1/2 11/06/31,PIFKSA 5 1/4 10/13/32,Long Y / Short X,0.49,57.82,0.18,0.18,0.1417,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,OMAN 6 1/4 01/25/31,Long Y / Short X,0.84,0.7,0.18,0.18,0.1773,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,QATAR 5 3/4 01/20/42,Short Y / Long X,0.66,6.2,-0.17,0.17,0.0017,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,ARAMCO 5 3/8 06/02/35,Short Y / Long X,0.68,-15.87,-0.17,0.17,0.0227,122,IG,IG,False,True,True
KSA 5 3/4 01/16/54,BHRAIN 7 3/4 04/18/35,Short Y / Long X,0.3,89.1,-0.17,0.17,0.0426,122,IG,HY,True,True,True
EGYPT 7.6003 03/01/29,KSA 4 3/8 04/16/29,Long Y / Short X,2.14,71.26,0.17,0.17,0.1602,122,HY,IG,False,True,True
KSA 3 5/8 03/04/28,DPWDU 5 1/4 12/24/29,Long Y / Short X,0.43,19.65,0.17,0.17,0.1621,121,IG,QUASI,False,True,True
KSA 4 7/8 07/18/33,QATAR 4 3/4 05/29/34,Short Y / Long X,1.1,42.65,-0.17,0.17,0.1626,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,KUWIB 4.136 10/09/30,Long Y / Short X,0.76,13.47,0.17,0.17,0.163,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/30,QPETRO 3.3 07/12/51,Short Y / Long X,0.61,22.82,-0.16,0.16,0.0,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,OMAN 7 3/8 10/28/32,Short Y / Long X,0.66,29.16,-0.16,0.16,0.0081,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,DPWDU 6.85 07/02/37,Long Y / Short X,0.33,22.12,0.16,0.16,0.0098,122,IG,QUASI,False,True,True
KSA 3 5/8 03/04/28,RPCUH 6 08/31/36,Short Y / Long X,0.38,18.97,-0.16,0.16,0.0202,122,IG,OTHER,False,True,True
KSA 4 3/4 01/16/30,QATAR 4.4 04/16/50,Long Y / Short X,0.66,10.84,0.16,0.16,0.0251,122,IG,IG,False,True,True
QATAR 5 3/4 01/20/42,PIFKSA 5 09/15/35,Long Y / Short X,1.19,-54.84,0.16,0.16,0.0322,122,IG,IG,False,True,True
JORDAN 7 3/8 10/10/47,KSA 4 1/2 04/17/30,Short Y / Long X,1.23,234.93,-0.16,0.16,0.0537,122,HY,IG,False,True,True
PIFKSA 5 01/29/29,QATAR 4.817 03/14/49,Long Y / Short X,0.68,23.32,0.16,0.16,0.0668,122,IG,IG,False,True,True
PIFKSA 5 3/8 01/29/54,BHRAIN 5 5/8 05/18/34,Long Y / Short X,0.35,90.74,0.16,0.16,0.0867,122,IG,HY,True,True,True
EGYPT 7.903 02/21/48,PIFKSA 5 1/4 01/29/30,Long Y / Short X,2.78,208.84,0.16,0.16,0.096,122,HY,IG,False,True,True
PIFKSA 5 01/29/29,JORDAN 7 1/2 01/13/29,Long Y / Short X,0.48,-2.56,0.16,0.16,0.1099,122,IG,HY,False,True,True
KSA 2 1/2 02/03/27,KUWIB 4.016 10/09/28,Long Y / Short X,0.94,-20.37,0.16,0.16,0.1993,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,TAQAUH 4 3/8 01/24/29,Short Y / Long X,0.49,36.35,-0.15,0.15,0.0,122,IG,QUASI,False,True,True
PIFKSA 5 1/4 01/29/30,MOROC 4 12/15/50,Long Y / Short X,0.83,-65.81,0.15,0.15,0.0063,122,IG,HY,False,True,True
KSA 4 3/4 01/18/28,OMAN 6 08/01/29,Long Y / Short X,0.92,-29.97,0.15,0.15,0.0142,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,UAE 4.05 07/07/32,Long Y / Short X,0.55,45.68,0.15,0.15,0.0162,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,ADNOCM 4 1/4 09/11/29,Long Y / Short X,0.7,51.92,0.15,0.15,0.0185,122,IG,IG,False,True,True
EGYPT 6.588 02/21/28,PIFKSA 5 09/15/35,Long Y / Short X,2.95,-159.06,0.15,0.15,0.0597,122,HY,IG,False,True,True
PIFKSA 5 3/8 01/29/54,BHRAIN 5.45 09/16/32,Long Y / Short X,0.34,97.44,0.15,0.15,0.1153,122,IG,HY,True,True,True
PIFKSA 5 1/4 01/29/30,TAQAUH 6 1/2 10/27/36,Short Y / Long X,0.66,38.42,-0.15,0.15,0.1217,122,IG,QUASI,False,True,True
KSA 4 3/8 04/16/29,TAQAUH 4 3/4 03/09/37,Short Y / Long X,0.76,-7.07,-0.15,0.15,0.1308,122,IG,QUASI,False,True,True
KSA 4 3/8 04/16/29,QATAR 3 5/8 11/10/28,Long Y / Short X,0.87,34.72,0.14,0.14,0.0,105,IG,IG,False,True,True
PIFKSA 4 3/4 02/14/30,OMAN 6 1/4 01/25/31,Long Y / Short X,1.08,-25.2,0.14,0.14,0.0023,122,IG,IG,False,True,True
KSA 4 3/4 01/16/30,TAQAUH 4 3/8 01/24/29,Long Y / Short X,0.61,42.33,0.14,0.14,0.0045,122,IG,QUASI,False,True,True
KSA 5 1/8 01/13/28,TAQAUH 3.4 04/29/51,Short Y / Long X,0.55,-1.54,-0.14,0.14,0.0081,122,IG,QUASI,False,True,True
KSA 4 3/8 04/16/29,ADNOCM 4 1/2 09/11/34,Long Y / Short X,0.7,9.96,0.14,0.14,0.0136,122,IG,IG,False,True,True
KSA 4 1/2 04/17/30,ADNOCM 4 1/4 09/11/29,Short Y / Long X,0.81,27.15,-0.14,0.14,0.0138,122,IG,IG,False,True,True
ADNOCM 5 1/8 09/11/54,PIFKSA 5 09/15/35,Long Y / Short X,1.87,-95.61,0.14,0.14,0.0272,121,IG,IG,False,True,True
OMAN 6 3/4 01/17/48,PIFKSA 5 3/8 01/29/54,Long Y / Short X,0.77,47.14,0.14,0.14,0.0365,122,IG,IG,False,True,True
EGYPT 6.588 02/21/28,KSA 4 1/2 04/17/30,Long Y / Short X,2.34,31.45,0.14,0.14,0.0604,122,HY,IG,False,True,True
PIFKSA 4 3/4 02/14/30,QPETRO 3.3 07/12/51,Long Y / Short X,0.73,3.54,0.14,0.14,0.1059,122,IG,IG,False,True,True
EGYPT 7 1/2 02/16/61,KSA 3 5/8 03/04/28,Long Y / Short X,2.81,297.65,0.14,0.14,0.1437,122,HY,IG,False,True,True
KSA 4 3/8 04/16/29,QATAR 6.4 01/20/40,Short Y / Long X,1.12,-27.83,-0.14,0.14,0.1666,122,IG,IG,False,True,True
ARAMCO 5 3/8 06/02/35,KSA 4 3/4 01/16/30,Long Y / Short X,1.08,36.44,0.14,0.14,0.1966,122,IG,IG,False,True,True
EGYPT 8 1/2 01/31/47,KSA 4 1/2 04/17/30,Long Y / Short X,2.46,303.06,0.14,0.14,0.1987,122,HY,IG,False,True,True
ARAMCO 6 3/8 06/02/55,PIFKSA 5 1/4 01/29/34,Short Y / Long X,1.02,71.6,-0.13,0.13,0.0001,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,TAQAUH 4 7/8 04/23/30,Short Y / Long X,0.48,73.22,-0.13,0.13,0.0002,122,IG,QUASI,False,True,True
EGYPT 7 1/2 01/31/27,PIFKSA 5 5/8 07/29/34,Long Y / Short X,2.94,-177.46,0.13,0.13,0.0036,122,HY,IG,False,True,True
PIFKSA 4 3/4 02/14/30,OMAN 6 08/01/29,Short Y / Long X,1.29,-43.31,-0.13,0.13,0.0058,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,TAQAUH 4 10/03/49,Short Y / Long X,0.53,1.2,-0.13,0.13,0.006,121,IG,QUASI,False,True,True
PIFKSA 5 01/29/29,OMAN 6 08/01/29,Short Y / Long X,1.04,-17.97,-0.13,0.13,0.0104,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,QATAR 3 5/8 11/10/28,Long Y / Short X,0.63,38.16,0.13,0.13,0.014,105,IG,IG,False,True,True
KSA 3 1/4 10/22/30,TAQAUH 4 3/8 10/09/31,Long Y / Short X,0.75,17.31,0.13,0.13,0.0233,97,IG,QUASI,False,True,True
JORDAN 7 3/8 10/10/47,PIFKSA 5 1/4 01/29/30,Short Y / Long X,1.35,194.37,-0.13,0.13,0.0309,122,HY,IG,False,True,True
EGYPT 7 1/2 01/31/27,KSA 4 3/8 04/16/29,Long Y / Short X,2.93,-44.36,0.13,0.13,0.038,122,HY,IG,False,True,True
KSA 5 5/8 01/13/35,UAE 2 7/8 10/19/41,Short Y / Long X,0.52,57.37,-0.13,0.13,0.0398,122,IG,IG,False,True,True
PIFKSA 5 1/4 01/29/34,QPETRO 2 1/4 07/12/31,Long Y / Short X,0.95,47.27,0.13,0.13,0.0422,122,IG,IG,False,True,True
KSA 4 7/8 07/18/33,QPETRO 2 1/4 07/12/31,Short Y / Long X,0.74,44.93,-0.13,0.13,0.0457,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,DPWDU 4.7 09/30/49,Short Y / Long X,0.5,16.38,-0.13,0.13,0.0867,122,IG,QUASI,False,True,True
PIFKSA 5 1/4 01/29/30,MOROC 6 1/2 09/08/33,Short Y / Long X,1.02,-51.45,-0.13,0.13,0.0891,122,IG,HY,False,True,True
ARAMCO 5 1/4 07/17/34,KSA 4 3/8 04/16/29,Long Y / Short X,0.95,43.63,0.13,0.13,0.1086,122,IG,IG,False,True,True
EGYPT 7.6003 03/01/29,KSA 4 1/2 04/17/30,Short Y / Long X,2.12,66.75,-0.13,0.13,0.1179,122,HY,IG,False,True,True
KSA 4 3/8 04/16/29,QATAR 3 3/4 04/16/30,Long Y / Short X,0.76,39.09,0.12,0.12,0.0002,122,IG,IG,False,True,True
PIFKSA 5 01/29/29,QATAR 4 1/2 04/23/28,Long Y / Short X,0.95,55.54,0.12,0.12,0.0004,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,UAE 4.951 07/07/52,Long Y / Short X,0.48,15.58,0.12,0.12,0.0027,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,QATAR 3 3/4 04/16/30,Long Y / Short X,0.55,41.2,0.12,0.12,0.0052,122,IG,IG,False,True,True
KSA 5 5/8 01/13/35,UAE 4.917 09/25/33,Short Y / Long X,0.56,83.16,-0.12,0.12,0.0147,122,IG,IG,False,True,True
OMAN 6 1/2 03/08/47,PIFKSA 5 1/4 01/29/30,Long Y / Short X,0.99,78.08,0.12,0.12,0.0403,122,IG,IG,False,True,True
EGYPT 7 1/2 01/31/27,PIFKSA 4 3/4 02/14/30,Short Y / Long X,2.37,-53.15,-0.12,0.12,0.0459,122,HY,IG,False,True,True
PIFKSA 5 01/29/29,MOROC 6 1/2 09/08/33,Long Y / Short X,0.95,-46.19,0.12,0.12,0.0549,122,IG,HY,False,True,True
PIFKSA 5 3/8 10/13/2122,BHRAIN 5 1/4 01/25/33,Short Y / Long X,0.3,151.69,-0.12,0.12,0.0596,122,IG,HY,True,True,True
OMAN 7 01/25/51,PIFKSA 5 5/8 07/29/34,Long Y / Short X,0.86,82.84,0.12,0.12,0.074,122,IG,IG,False,True,True
BHRAIN 6 09/19/44,KSA 5 1/2 10/25/32,Long Y / Short X,2.71,47.76,0.12,0.12,0.146,122,HY,IG,True,True,True
ARAMCO 5 7/8 07/17/64,KSA 4 7/8 07/18/33,Short Y / Long X,1.43,59.42,-0.11,0.11,0.0,122,IG,IG,False,True,True
KSA 5 1/8 01/13/28,ADNOCM 4 1/2 09/11/34,Long Y / Short X,0.51,20.48,0.11,0.11,0.0014,122,IG,IG,False,True,True
PIFKSA 5 10/13/27,RPCUH 6 08/31/36,Long Y / Short X,0.3,41.03,0.11,0.11,0.0105,122,IG,OTHER,False,True,True
KSA 4 7/8 07/18/33,ARAMCO 3 1/4 11/24/50,Short Y / Long X,0.57,8.75,-0.11,0.11,0.0174,122,IG,IG,False,True,True
KSA 4 3/4 01/18/28,RPCUH 6 08/31/36,Long Y / Short X,0.32,29.45,0.11,0.11,0.0178,122,IG,OTHER,False,True,True
KSA 5 1/4 01/16/50,BHRAIN 6 1/4 01/25/51,Long Y / Short X,0.44,24.88,0.11,0.11,0.0426,122,IG,HY,True,True,True
KSA 5 3/4 01/16/54,BHRAIN 5 1/2 08/01/33,Long Y / Short X,0.37,75.78,0.11,0.11,0.05,121,IG,HY,True,True,True
PIFKSA 5 01/29/29,RPCUH 6 08/31/36,Short Y / Long X,0.36,49.18,-0.11,0.11,0.0636,122,IG,OTHER,False,True,True
TAQAUH 4 7/8 04/23/30,PIFKSA 5 09/15/35,Long Y / Short X,1.57,-128.14,0.11,0.11,0.0665,122,QUASI,IG,False,True,True
ARAMCO 5 3/4 07/17/54,KSA 4 7/8 07/18/33,Long Y / Short X,1.45,38.49,0.11,0.11,0.0681,122,IG,IG,False,True,True
BHRAIN 7 1/2 02/12/36,PIFKSA 5 3/8 10/13/2122,Short Y / Long X,2.55,-306.38,-0.11,0.11,0.1003,122,HY,IG,True,True,True
EGYPT 8.7002 03/01/49,KSA 4 1/2 04/17/30,Long Y / Short X,2.39,313.97,0.11,0.11,0.1653,122,HY,IG,False,True,True
